회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
아시아나IDT,458234,267850,2022,C,"205,577,783,538","45,626,559,675","10,236,752,051","12,393,035,469"
리더스 기술투자,110750,19570,2022,D,"48,623,904,940","15,286,814,533","-17,269,386,147","-18,285,393,119"
아난티,161781,25980,2022,C,"1,734,786,833,894","1,224,152,226,029","115,222,889,272","58,453,481,071"
상상인,306162,38540,2022,D,"6,302,067,305,088","5,452,931,988,622","64,850,625,855","63,203,066,812"
씨젠,788773,96530,2022,C,"1,390,777,557,476","240,498,582,648","196,492,262,649","225,559,426,245"
덕산네오룩스,1061558,213420,2022,D,"361,537,915,718","41,206,237,089","44,866,531,676","44,786,652,810"
로보스타,536523,90360,2022,C,13940000000,"46,536,515,025","1,794,247,604","2,438,272,804"
기아,106641,270,2021,A+,"66,849,997,000,000","31,937,441,000,000","5,065,685,000,000","6,393,781,000,000"
S-Oil,138279,10950,2021,A+,"18,693,235,000,000","11,705,193,000,000","2,140,942,000,000","1,878,020,000,000"
풀무원,155355,17810,2021,A+,"1,969,372,521,092","1,379,581,562,516","38,513,882,668","13,508,680,000"
케이티,190321,30200,2021,A+,"37,159,341,000,000","20,592,180,000,000","1,671,824,000,000","1,978,411,000,000"
SK,181712,34730,2021,A+,"165,368,363,000,000","99,815,712,000,000","4,859,760,000,000","5,982,328,000,000"
NAVER,266961,35420,2021,A+,"33,691,006,757,040","9,663,630,407,765","1,325,478,171,117","2,126,399,871,701"
포스코인터내셔널,124504,47050,2021,A+,"10,770,734,147,000","7,258,594,219,000","585,385,807,000","488,700,366,000"
SK이노베이션,631518,96770,2021,A+,"49,544,942,070,000","29,924,245,706,000","1,741,672,570,000","818,466,254,000"
CJ대한통운,113410,120,2021,A,"8,993,928,516,384","4,977,570,577,451","343,880,765,667","239,190,286,694"
두산,117212,150,2021,A,"25,945,825,422,089","17,535,706,719,844","921,057,400,974","592,868,442,297"
DL,109693,210,2021,A,"8,180,715,293,855","3,793,988,663,859","193,162,085,397","717,852,472,556"
일동홀딩스,146083,230,2021,A,"920,762,518,312","737,422,939,881","-82,843,702,401","-176,529,334,040"
한국앤컴퍼니,160047,240,2021,A,"4,081,229,754,648","345,760,552,275","228,305,200,484","227,739,759,554"
노루홀딩스,113508,320,2021,A,"1,055,537,182,156","472,000,054,543","26,659,685,696","26,768,754,927"
동아쏘시오홀딩스,116824,640,2021,A,"1,691,388,335,986","706,347,761,608","61,564,188,030","66,104,527,975"
SK하이닉스,164779,660,2021,A,"96,346,525,000,000","34,155,467,000,000","12,410,340,000,000","13,415,987,000,000"
현대건설,164478,720,2021,A,"19,637,264,000,000","10,207,973,000,000","753,504,000,000","854,101,000,000"
한화,160588,880,2021,A,"203,463,699,000,000","181,483,049,000,000","2,927,888,000,000","3,216,454,000,000"
DB하이텍,160843,990,2021,A,"1,549,937,895,854","443,888,189,808","399,106,778,303","420,439,748,913"
CJ,148540,1040,2021,A,"41,955,995,804,000","25,492,465,688,000","1,881,800,099,000","1,300,849,491,000"
LX인터내셔널,120076,1120,2021,A,"6,746,889,021,744","4,362,644,678,498","656,217,086,586","734,696,920,486"
대한전선,113207,1440,2021,A,"1,420,870,615,000","1,033,109,826,000","39,462,123,000","22,601,871,000"
대상,121941,1680,2021,A,"2,870,530,105,668","1,623,307,568,831","153,245,195,127","184,335,978,295"
SK네트웍스,131780,1740,2021,A,"9,410,916,000,000","7,021,921,000,000","121,978,000,000","107,133,000,000"
오리온홀딩스,117577,1800,2021,A,"4,961,788,340,261","1,090,941,456,912","315,697,398,867","320,020,107,452"
한진,163512,2320,2021,A,"3,877,620,716,229","2,503,649,583,464","99,432,891,702","215,924,548,723"
한독,161046,2390,2021,A,"841,561,831,887","457,565,420,779","28,006,350,245","4,768,296,110"
아모레퍼시픽그룹,154462,2790,2021,A,"8,038,142,932,125","1,562,518,153,844","356,171,273,550","429,574,176,402"
TYM,117230,2900,2021,A,"707,428,247,565","458,227,292,748","35,264,240,176","34,069,591,538"
삼양식품,126955,3230,2021,A,"753,080,320,659","357,388,870,699","65,363,413,971","72,127,163,112"
쌍용씨앤이,138224,3410,2021,A,"3,564,764,921,137","1,909,294,816,425","248,732,059,385","190,976,286,383"
대한항공,113526,3490,2021,A,"26,671,903,184,202","19,806,214,028,703","1,417,968,632,826","843,114,021,846"
LG,120021,3550,2021,A,"25,669,796,000,000","3,729,575,000,000","2,460,104,000,000","2,390,985,000,000"
롯데정밀화학,157681,4000,2021,A,"2,723,453,687,435","524,823,793,150","244,513,587,616","746,852,368,299"
현대제철,145880,4020,2021,A,"37,042,298,365,641","18,781,894,205,821","2,447,503,013,134","2,149,117,231,890"
한솔홀딩스,171636,4150,2021,A,"653,696,785,000","104,432,487,000","18,378,267,000","29,298,390,000"
신세계,136378,4170,2021,A,"13,644,510,517,083","7,882,059,338,197","517,400,647,833","517,574,567,042"
현대비앤지스틸,125743,4560,2021,A,"768,751,882,611","271,019,166,550","89,655,269,568","96,862,258,621"
한솔테크닉스,157399,4710,2021,A,"788,670,352,792","510,394,100,444","-4,255,870,192","-6,570,564,868"
효성,117188,4800,2021,A,"5,255,421,959,967","2,265,599,709,955","638,142,530,054","636,490,109,238"
롯데지주,120562,4990,2021,A,"19,921,883,103,681","10,292,586,180,274","216,401,073,913","69,499,112,210"
빙그레,124726,5180,2021,A,"760,245,280,571","202,369,499,606","26,243,919,355","-11,799,483,856"
롯데칠성음료,120571,5300,2021,A,"3,596,830,123,178","2,151,774,423,248","182,218,380,367","174,970,080,587"
현대자동차,164742,5380,2021,A,"233,946,415,000,000","151,330,626,000,000","6,678,949,000,000","7,959,562,000,000"
SK디스커버리,131832,6120,2021,A,"6,881,873,214,685","3,812,564,886,737","74,366,472,698","364,742,064,220"
LS,105952,6260,2021,A,"12,625,931,000,000","7,915,665,000,000","575,315,000,000","391,921,000,000"
GS건설,120030,6360,2021,A,"15,183,727,264,768","10,311,003,421,948","646,485,539,335","657,929,791,442"
삼성SDI,126362,6400,2021,A,"25,833,192,996,936","10,636,493,682,081","1,067,575,600,497","1,663,335,322,229"
GS리테일,140177,7070,2021,A,"9,455,972,982,478","5,041,586,937,987","219,542,226,098","915,289,689,988"
오뚜기,141529,7310,2021,A,"2,605,839,008,802","1,067,386,662,130","166,575,352,719","162,900,876,905"
대덕,109189,8060,2021,A,"1,723,958,191,276","351,055,476,398","67,199,543,366","69,763,258,655"
호텔신라,165680,8770,2021,A,"2,656,449,911,686","2,079,545,237,446","118,811,528,171","47,916,842,855"
한미사이언스,161426,8930,2021,A,"949,894,435,974","259,599,611,967","58,852,290,702","49,122,187,846"
삼성전기,126371,9150,2021,A,"9,941,374,038,447","3,070,248,395,636","1,486,872,833,804","1,491,308,954,867"
무림페이퍼,136086,9200,2021,A,"2,284,417,094,845","1,637,863,898,251","29,809,655,104","3,035,497,646"
한샘,161693,9240,2021,A,"1,246,352,553,431","624,662,475,163","69,264,260,432","83,345,802,435"
무림P&P,119007,9580,2021,A,"1,483,591,838,656","864,649,854,673","29,386,707,735","25,987,829,306"
한화솔루션,162461,9830,2021,A,"20,007,572,194,182","11,806,325,074,949","738,347,655,292","855,338,282,753"
영원무역홀딩스,140964,9970,2021,A,"4,325,576,166,733","1,170,497,824,939","570,492,659,317","606,159,339,416"
OCI,148896,10060,2021,A,"5,704,061,113,000","2,580,268,702,000","625,984,935,000","611,952,710,000"
엘에스일렉트릭,105855,10120,2021,A,"2,796,731,557,614","1,323,312,292,962","155,131,916,609","110,749,601,994"
한솔피엔에스,103626,10420,2021,A,"109,710,673,301","59,666,914,830","4,551,324,744","5,432,072,370"
현대미포조선,164609,10620,2021,A,"3,878,320,283,000","1,674,021,487,000","-217,325,424,000","-209,773,787,000"
LG이노텍,105961,11070,2021,A,"7,741,352,841,297","4,427,146,647,365","1,264,223,240,881","1,193,179,599,822"
롯데케미칼,165413,11170,2021,A,"22,855,160,814,019","7,415,917,897,738","1,535,640,888,894","1,887,483,719,887"
HMM,164645,11200,2021,A,"17,876,100,000,000","7,517,806,000,000","7,377,522,000,000","5,327,233,000,000"
현대위아,106623,11210,2021,A,"7,749,507,000,000","4,054,243,000,000","102,725,000,000","100,720,000,000"
현대코퍼레이션,164812,11760,2021,A,"1,707,383,175,608","1,344,552,871,653","35,069,901,698","56,220,688,847"
SKC,139889,11790,2021,A,"6,180,132,503,610","3,897,771,811,708","401,454,319,026","393,059,402,657"
현대모비스,164788,12330,2021,A,"51,482,537,000,000","16,125,063,000,000","2,040,112,000,000","3,194,542,000,000"
한화에어로스페이스,126566,12450,2021,A,"11,045,830,630,560","7,114,272,103,768","277,093,289,882","289,364,425,275"
에스원,158501,12750,2021,A,"1,972,972,502,257","530,076,697,754","179,664,944,147","170,743,106,951"
한솔케미칼,140955,14680,2021,A,"1,197,174,769,029","429,305,067,616","197,684,583,161","208,702,123,405"
SK텔레콤,159023,17670,2021,A,"30,911,277,000,000","18,576,139,000,000","1,387,162,000,000","1,718,191,000,000"
현대엘리베이터,164724,17800,2021,A,"2,987,393,730,479","1,851,191,573,825","129,001,779,541","160,509,325,060"
애경산업,139454,18250,2021,A,"431,492,645,030","85,261,290,651","24,385,008,253","20,451,724,766"
삼성에스디에스,126186,18260,2021,A,"10,517,432,175,247","3,073,731,543,176","808,097,771,607","857,541,761,347"
SK가스,144164,18670,2021,A,"5,121,535,471,833","3,004,172,079,944","105,462,364,518","300,712,114,361"
한섬,188089,20000,2021,A,"1,557,084,757,896","316,664,864,164","152,192,853,992","154,631,491,902"
코웨이,170558,21240,2021,A,"3,800,627,982,540","1,896,190,300,581","640,219,263,049","658,552,414,204"
롯데쇼핑,120526,23530,2021,A,"33,426,533,819,002","21,629,527,142,066","207,602,693,266","-638,240,714,552"
한솔홈데코,203582,25750,2021,A,"314,661,261,530","154,814,151,821","8,619,101,420","7,905,612,254"
BGF,219097,27410,2021,A,"1,981,622,039,251","248,858,644,100","37,907,480,279","43,537,431,399"
삼성엔지니어링,126308,28050,2021,A,"6,058,722,396,874","4,098,204,678,539","503,288,807,347","529,538,450,784"
삼성물산,149655,28260,2021,A,"55,245,423,114,466","21,892,978,957,027","1,195,982,736,408","2,480,491,197,710"
신세계인터내셔날,234412,31430,2021,A,"1,159,127,578,385","439,493,173,788","91,971,396,487","105,407,715,079"
신세계푸드,274933,31440,2021,A,"879,467,973,979","594,650,867,030","29,951,558,474","5,210,766,401"
LG유플러스,231363,32640,2021,A,"19,370,515,000,000","11,411,957,000,000","979,014,000,000","905,193,000,000"
케이티앤지,244455,33780,2021,A,"11,637,271,194,200","2,428,409,041,148","1,338,383,479,632","1,439,553,489,358"
강원랜드,255619,35250,2021,A,"3,827,273,463,677","574,480,852,474","-52,695,285,784","-14,159,218,402"
카카오,258801,35720,2021,A,"22,779,558,711,233","9,189,586,347,537","594,916,913,035","2,293,693,668,438"
엔씨소프트,261443,36570,2021,A,"4,581,889,369,472","1,430,662,643,098","375,213,171,049","491,328,032,737"
팜스코,260408,36580,2021,A,"1,107,610,571,454","793,651,852,409","36,128,221,585","18,808,996,315"
광주신세계,220561,37710,2021,A,"852,280,199,476","106,474,734,847","60,594,383,832","70,742,345,220"
KSS해운,160232,44450,2021,A,"1,446,228,922,766","1,103,404,278,356","58,089,120,996","57,260,015,068"
대우건설,124540,47040,2021,A,"10,457,976,990,591","7,241,599,093,010","738,313,485,108","598,393,080,997"
한국항공우주,309503,47810,2021,A,"5,855,223,992,714","4,557,779,985,276","58,259,436,460","54,405,791,113"
LG생활건강,356370,51900,2021,A,"7,555,239,417,717","2,057,406,606,361","1,289,630,423,605","1,187,364,858,585"
케이티스카이라이프,349097,53210,2021,A,"1,275,644,844,175","469,693,812,741","73,018,655,032","81,899,491,281"
한미글로벌,413523,53690,2021,A,"285,254,341,255","141,130,569,432","19,637,903,345","20,842,434,273"
현대홈쇼핑,412597,57050,2021,A,"2,600,338,275,866","717,965,791,564","140,099,443,516","178,229,661,314"
KTcs,372882,58850,2021,A,"416,750,372,360","234,171,975,254","21,037,346,745","22,770,966,020"
KTis,372873,58860,2021,A,"369,360,805,550","177,618,511,970","14,405,202,066","32,751,539,117"
현대로템,302926,64350,2021,A,"4,107,182,672,000","2,838,937,571,000","80,217,965,000","35,281,589,000"
LG전자,401731,66570,2021,A,"53,481,478,000,000","33,383,445,000,000","4,057,997,000,000","3,838,896,000,000"
SK렌터카,201450,68400,2021,A,"2,860,204,475,518","2,376,552,035,408","79,052,712,765","27,003,525,318"
현대백화점,428251,69960,2021,A,"8,969,196,456,000","3,743,568,385,000","264,365,188,000","316,861,267,000"
지역난방공사,159698,71320,2021,A,"6,517,362,464,357","4,694,183,620,876","39,686,157,248","29,121,871,608"
롯데하이마트,158307,71840,2021,A,"2,943,544,893,057","1,116,187,301,339","106,834,726,260","-33,458,384,527"
GS,500254,78930,2021,A,"31,191,287,000,000","16,988,343,000,000","2,651,346,000,000","2,852,967,000,000"
CJ CGV,303873,79160,2021,A,"3,785,492,375,609","3,484,207,008,067","-241,445,734,017","-373,307,911,375"
현대리바트,300548,79430,2021,A,"863,648,498,521","374,591,023,346","20,240,762,169","19,326,003,256"
LIG넥스원,503668,79550,2021,A,"2,576,847,035,470","1,813,542,650,473","97,201,006,836","129,125,072,351"
휴비스,362238,79980,2021,A,"843,415,197,265","375,572,102,961","6,490,560,612","2,254,041,213"
휠라홀딩스,195229,81660,2021,A,"4,288,856,815,414","1,982,367,579,088","492,851,154,169","512,800,471,433"
HSD엔진,361008,82740,2021,A,"795,624,726,289","586,523,408,202","-39,778,154,646","-50,414,324,547"
대상홀딩스,539274,84690,2021,A,"3,626,092,434,065","2,134,955,896,798","163,034,063,085","182,895,024,885"
현대글로비스,360595,86280,2021,A,"12,170,928,242,765","6,358,516,107,411","1,126,245,705,403","985,210,850,125"
노루페인트,583442,90350,2021,A,"670,646,933,870","325,655,494,532","25,525,165,411","24,018,930,132"
아모레퍼시픽,583424,90430,2021,A,"6,116,713,932,912","1,372,414,055,290","343,357,809,050","297,877,456,532"
CJ제일제당,635134,97950,2021,A,"26,855,804,277,000","16,049,003,859,000","1,524,429,392,000","1,217,786,769,000"
LX하우시스,759513,108670,2021,A,"2,547,391,000,000","1,683,973,000,000","70,452,000,000","21,666,000,000"
코오롱인더,795135,120110,2021,A,"5,601,285,265,899","3,050,719,238,156","252,713,195,422","278,053,411,275"
한미약품,828497,128940,2021,A,"1,936,728,687,294","1,008,469,278,529","125,415,874,751","103,696,520,580"
이마트,872984,139480,2021,A,"31,242,082,400,946","18,841,829,087,123","316,790,902,379","2,113,696,722,245"
삼양사,896285,145990,2021,A,"2,802,047,000,000","1,376,110,000,000","82,553,000,000","76,151,000,000"
동아에스티,956930,170900,2021,A,"1,115,985,527,253","459,606,408,933","15,618,958,260","12,089,579,303"
한진칼,983040,180640,2021,A,"3,754,742,183,026","1,930,524,163,632","-9,927,826,503","75,568,850,558"
종근당,992871,185750,2021,A,"1,046,700,072,179","480,890,428,784","94,758,694,014","80,593,853,828"
코스맥스,1009789,192820,2021,A,"1,411,928,775,762","946,544,204,187","122,599,910,142","78,270,336,921"
해성디에스,1032413,195870,2021,A,"474,947,833,310","180,632,904,766","86,329,952,850","89,520,282,615"
서연이화,1036446,200880,2021,A,"1,790,525,413,469","1,092,786,811,159","65,969,055,459","51,219,031,373"
삼성바이오로직스,877059,207940,2021,A,"7,970,010,786,863","2,978,908,646,183","537,309,408,072","561,282,597,291"
SK디앤디,508344,210980,2021,A,"1,983,430,768,039","1,344,174,720,287","209,865,512,483","181,594,641,650"
한솔제지,1060744,213500,2021,A,"1,887,832,972,302","1,208,499,790,521","60,727,652,921","28,745,786,815"
이노션,565154,214320,2021,A,"2,201,583,495,389","1,366,820,754,118","135,732,279,008","123,964,190,679"
일동제약,1168383,249420,2021,A,"708,970,362,605","548,385,587,992","-55,535,279,170","-141,205,041,460"
경동도시가스,1208885,267290,2021,A,"904,491,765,792","529,075,278,966","27,131,980,264","29,700,988,374"
오리온,1238169,271560,2021,A,"3,120,428,660,902","827,878,188,583","372,909,907,402","379,047,289,876"
한화시스템,339391,272210,2021,A,"3,894,302,649,982","1,654,541,163,154","112,049,712,222","128,054,189,764"
BGF리테일,1263022,282330,2021,A,"2,596,378,756,682","1,787,059,387,273","199,441,703,668","192,516,329,566"
SK케미칼,1267170,285130,2021,A,"3,955,632,394,256","1,388,894,985,738","555,185,910,439","404,202,988,098"
롯데정보통신,1262032,286940,2021,A,"750,130,637,554","316,885,705,578","39,966,380,370","44,319,417,596"
효성화학,1316236,298000,2021,A,"3,044,049,458,130","2,554,748,674,581","136,574,029,923","102,372,123,415"
효성티앤씨,1316227,298020,2021,A,"4,526,469,189,093","2,762,872,542,817","1,423,650,756,975","1,404,227,741,475"
효성중공업,1316245,298040,2021,A,"4,022,701,434,672","2,985,558,691,550","120,066,031,213","94,357,230,108"
효성첨단소재,1316254,298050,2021,A,"2,908,681,837,826","2,187,093,121,980","437,309,926,236","411,798,936,536"
현대오토에버,362441,307950,2021,A,"2,346,122,844,458","970,301,489,355","96,106,277,138","97,321,208,660"
하림지주,148364,3380,2021,A,"11,618,242,216,061","7,379,577,900,918","741,776,185,529","634,664,287,517"
CJ ENM,265324,35760,2021,A,"7,940,624,818,521","3,737,319,022,978","296,876,105,378","295,864,008,308"
케이티알파,260958,36030,2021,A,"391,552,507,240","173,340,134,070","3,432,498,815","-10,174,286,681"
현대에버다임,228536,41440,2021,A,"247,254,689,081","81,916,784,690","-95,587,186","-22,629,173,636"
