회사명,corp_code,stock_code,연도,ESG,자산총계,자산총계(t-1),매출액,매출액(t-1),부채총계,EBITDA,EBITDA(t-1),무형자산,현금 배당 성향,현금 배당 성향(t-1),사외이사 비율,최대주주지분율,영업활동 현금흐름,정규직 수,정규직 수(t-1),비정규직 수,비정규직 수(t-1)
미원상사,00121932,002840,2020,C,328954822818.0,280693590389.0,294983860410.0,249991190288.0,61380690918.0,62499371716.0,"41,440,958,659",1745121309.0,6.71,17.98,0.0,55.33,55108787536.0,562.0,538.0,6.0,4.0
대유에이텍,00149804,002880,2020,C,1166526680240.0,1117314245928.0,1355529515409.0,1284997078242.0,927237547230.0,31000680166.0,"19,082,578,779",82142760316.0,,,0.0,53.34,92423255460.0,300.0,317.0,4.0,10.0
유성기업,00174004,002920,2020,C,411316942346.0,396398403433.0,241545669236.0,259585534408.0,116177970037.0,-3657215413.0,"21,315,046,962",36574364550.0,,32.63,0.0,48.21,23540996261.0,600.0,620.0,16.0,15.0
금호건설,00106313,002990,2020,C,1377242594074.0,1337430597464.0,1829579064933.0,1597734215012.0,986951983186.0,24061649108.0,"12,094,515,684",12130598005.0,67.9,,0.0,48.81,105259135834.0,810.0,792.0,368.0,337.0
부광약품,00123718,003000,2020,C,400968741555.0,388534557104.0,169659753508.0,168193616060.0,129777604981.0,-8299644577.0,"-1,361,809,940",6999008488.0,,6.71,0.0,24.34,723168741.0,588.0,604.0,36.0,34.0
일성신약,00146214,003120,2020,C,371224515736.0,369516178570.0,40600732254.0,48411627883.0,23748422539.0,4416917385.0,"9,179,143,353",36574364550.0,35.71,34.22,0.0,32.02,1557299460.0,227.0,237.0,0.0,2.0
한국화장품제조,00160621,003350,2020,C,77657827819.0,84182716932.0,61990000000.0,76492000000.0,33387006219.0,-3906957494.0,"-2,067,094,938",36574364550.0,0.0,10.9,0.0,46.71,-6736992993.0,183.0,192.0,0.0,1.0
아이에이치큐,00154426,003560,2020,C,146319857109.0,165807958847.0,81049278892.0,93504246145.0,27655370330.0,-14696551860.0,"-63,127,208,684",17204733362.0,,-147.9,0.0,56.33,39922694990.0,198.0,237.0,17.0,12.0
방림,00122348,003610,2020,C,236854131226.0,236858930844.0,116546956585.0,131906970825.0,44904870692.0,6490766854.0,"7,437,328,713",649847422.0,27.14,75.66,0.0,38.03,13519882641.0,247.0,244.0,0.0,0.0
미창석유공업,00122056,003650,2020,C,311812975368.0,295367498211.0,277578234923.0,323727562313.0,34685536549.0,23423576983.0,"24,377,767,867",619685000.0,16.15,23.66,0.0,39.09,38164011402.0,86.0,87.0,0.0,0.0
한성기업,00161860,003680,2020,C,195752061699.0,233558717156.0,266147981476.0,270094562897.0,145267046914.0,2861997975.0,"-21,587,349,680",36574364550.0,,,0.0,42.17,29183495759.0,381.0,419.0,352.0,335.0
SG세계물산,00133511,004060,2020,C,267195626007.0,287724873803.0,167802760668.0,246139715409.0,70956780522.0,-20816778265.0,"10,744,739,485",427497544.0,,,0.0,50.61,5327720394.0,152.0,246.0,4.0,3.0
동방,00115287,004140,2020,C,526822000781.0,628416350561.0,592054485146.0,633047831639.0,410051935007.0,15000580018.0,"-4,182,138,397",10762310660.0,,1.5,0.0,27.58,21944122164.0,688.0,709.0,29.0,34.0
엔피씨,00108038,004250,2020,C,410578593060.0,403765363181.0,431333367387.0,454467518931.0,115195205521.0,22585185587.0,"18,789,457,400",3950818962.0,22.36,33.84,0.0,59.72,70138975590.0,212.0,227.0,30.0,55.0
남성,00172185,004270,2020,C,233037086341.0,204791616714.0,92533560955.0,72953025618.0,126545703477.0,-2698619035.0,"-1,533,984,033",373374127.0,,,0.0,38.16,1738863262.0,52.0,54.0,0.0,0.0
송원산업,00134963,004430,2020,C,891142000000.0,894324000000.0,807768000000.0,814340000000.0,427645000000.0,51157000000.0,"48,322,000,000",7757.0,10.49,10.08,0.0,35.61,76419000000.0,663.0,677.0,0.0,1.0
조광피혁,00148939,004700,2020,C,343161525386.0,295821868674.0,97316000000.0,108240000000.0,28284867797.0,25829122306.0,"19,169,894,109",36574364550.0,5.42,,0.0,30.29,21279984019.0,147.0,157.0,0.0,0.0
팜젠사이언스,00135050,004720,2020,C,135543934053.0,100034914320.0,96614310443.0,95137668553.0,51973964569.0,11209290365.0,"404,178,897",1936351290.0,,,0.0,7.60,2675611641.0,236.0,252.0,24.0,16.0
써니전자,00138057,004770,2020,C,65431756615.0,61496542787.0,15912642211.0,25615579238.0,1602323384.0,6863159829.0,"1,365,771,601",21220614.0,,,0.0,9.65,3553190457.0,49.0,56.0,0.0,0.0
덕성,00114093,004830,2020,C,105039887131.0,102872751858.0,117682291648.0,86726846761.0,38803664350.0,4142533481.0,"279,923,648",304362884.0,23.0,-15.7,0.0,25.45,5498711550.0,179.0,180.0,14.0,16.0
티웨이홀딩스,00109514,004870,2020,C,766137054522.0,871001110157.0,7691000000,7081000000,628399403198.0,-5042144224.0,"-61,363,361,854",36574364550.0,,,0.0,60.81,-66675981177.0,24,36,27,11
씨아이테크,00127158,004920,2020,C,75094282849.0,56095818486.0,41433739246.0,40719367554.0,42371691368.0,-3654275292.0,"-4,654,705,922",794772411.0,,,0.0,17.34,-106468374.0,71.0,64.0,0.0,0.0
한신공영,00162063,004960,2020,C,1734262275066.0,1650955869341.0,1556870961770.0,1623287681238.0,1113458344917.0,140546611048.0,"84,716,907,364",28664198666.0,4.4,2.7,0.0,36.76,211877082146.0,817.0,842.0,291.0,315.0
신라교역,00135962,004970,2020,C,629072904762.0,619927969163.0,372322115284.0,369645830609.0,111067184349.0,10914568383.0,"15,201,389,768",46959423685.0,104.37,19.8,0.0,68.13,6805548093.0,143.0,158.0,423.0,464.0
휴스틸,00156488,005010,2020,C,604130121809.0,579096387394.0,365613120624.0,536988709121.0,189665934466.0,12219801772.0,"-14,269,726,309",3866707486.0,15.4,17.5,0.0,49.67,21158202235.0,522.0,538.0,16.0,28.0
부산주공,00124151,005030,2020,C,249781607294.0,282063933902.0,152724658892.0,204597345158.0,223142380811.0,-12873245784.0,"-23,415,249,203",36574364550.0,,,0.0,18.50,-6754154722.0,246.0,255.0,27.0,34.0
신성통상,00136341,005390,2020,C,858316042143.0,691880234255.0,1027242491782.0,954866604993.0,627550383841.0,12242207060.0,"9,943,267,229",1178334064.0,,,0.0,65.52,56420040231.0,666.0,700.0,118.0,80.0
대림비앤코,00109754,005750,2020,C,326324587789.0,309166165986.0,232365627314.0,236449075047.0,168485012379.0,-1554524910.0,"2,469,631,252",36574364550.0,-122.4,63.6,0.0,49.83,26639928499.0,766.0,821.0,4.0,3.0
신영와코루,00136624,005800,2020,C,373426209052.0,348312196066.0,177981407270.0,178061481917.0,56262665959.0,3884293358.0,"3,298,410,647",5990752665.0,46.2,31.8,0.0,49.0,8430599035.0,403.0,483.0,2.0,1.0
동부건설,00115612,005960,2020,C,954233550040.0,891902884847.0,1172208104512.0,1155368352146.0,494379515936.0,47629545597.0,"72,873,943,468",7545402606.0,46.6,8.6,0.0,64.03,-41042056328.0,625.0,608.0,377.0,488.0
사조오양,00141875,006090,2020,C,318741895792.0,311156562419.0,327621185000.0,313595840000.0,133950267799.0,24067145906.0,"19,415,509,806",36574364550.0,7.6,5.9,0.0,60.53,31773215414.0,621.0,775.0,179.0,80.0
대원전선,00260392,006340,2020,C,192012755087.0,189591441581.0,367313109907.0,401312380985.0,106632038349.0,3054456452.0,"-914,875,248",522838418.0,,,0.0,34.58,8150191585.0,158.0,157.0,0.0,0.0
인스코비,00122825,006490,2020,C,76233775832.0,50718972008.0,57817812934.0,75765281531.0,33050533806.0,9446376122.0,"-24,713,822,433",16124840381.0,,,0.0,11.34,-846831414.0,60.0,54.0,0.0,0.0
대림통상,00109824,006570,2020,C,159653334167.0,179479976890.0,156571762146.0,183586181950.0,83223321134.0,-13832141881.0,"-9,738,274,497",1599508420.0,,-202.5,0.0,79.48,9846932675.0,258.0,292.0,13.0,16.0
삼성공조,00126201,006660,2020,C,258204690029.0,258430844508.0,63768468961.0,75226694991.0,35616240675.0,5699781626.0,"6,506,113,691",2430447477.0,11.88,10.24,0.0,49.12,9646555016.0,154.0,194.0,32.0,18.0
신송홀딩스,00136402,006880,2020,C,167829010357.0,199873920742.0,205881740065.0,263013506964.0,77261903927.0,4276439730.0,"-36,672,534,395",1490678842.0,40.4,,0.0,58.95,15362551984.0,11.0,11.0,0.0,0.0
태경케미컬,00109161,006890,2020,C,140679345211.0,135621494696.0,47060538797.0,41832103994.0,16476999708.0,9971809829.0,"12,281,505,844",419782194.0,29.31,17.46,0.0,59.11,8776365310.0,82.0,80.0,33.0,11.0
일신석재,00146296,007110,2020,C,94043686094.0,87279198703.0,58742051912.0,66657756123.0,41825961360.0,827647348.0,"871,343,905",36574364550.0,,,0.0,41.32,10700817909.0,70.0,70.0,11.0,11.0
미래아이앤지,00104786,007120,2020,C,92320794314.0,72302050465.0,5770766444.0,7476807942.0,2854065391.0,24704293300.0,"8,890,683,705",2457336327.0,,,0.0,24.76,2983007328.0,38.0,31.0,0.0,0.0
일양약품,00146454,007570,2020,C,439116734913.0,437456052821.0,343328723945.0,324573436601.0,194194687578.0,28392739488.0,"27,660,883,686",59401008278.0,20.67,,0.0,26.6,57484189263.0,645.0,625.0,6.0,6.0
동방아그로,00115384,007590,2020,C,196027049258.0,194004603758.0,129521685086.0,124644780306.0,54235749695.0,8750909152.0,"8,824,018,066",1190079316.0,66.0,47.3,0.0,34.26,6629202987.0,211.0,210.0,13.0,14.0
선도전기,00131939,007610,2020,C,175592014332.0,167027319234.0,86174499877.0,89348990459.0,82319284585.0,3258238363.0,"-1,167,694,479",5518524787.0,3.57,-44.05,0.0,30.48,-4325187978.0,190.0,187.0,0.0,0.0
대동전자,00157104,008110,2020,C,179047186303.0,170960180122.0,45012675883.0,47995434831.0,31953955614.0,6537205077.0,"3,797,644,457",1636560002.0,97.8,,0.0,59.90,12104895670.0,130.0,98.0,8.0,6.0
이건산업,00145446,008250,2020,C,383232664393.0,422594844656.0,256935916427.0,279669846705.0,210728508363.0,1513027321.0,"3,135,122,276",777945540.0,126.8,34.8,0.0,40.19,15985939418.0,189.0,195.0,5.0,12.0
남선알미늄,00107224,008350,2020,C,295152803875.0,295529661298.0,268474785986.0,324782176767.0,105608245595.0,12925298010.0,"18,317,788,672",65505395.0,,,0.0,48.19,-9033685984.0,595.0,618.0,1.0,1.0
문배철강,00121570,008420,2020,C,187690631639.0,195251305539.0,152678066899.0,162552515072.0,68606174258.0,10228141530.0,"2,966,637,229",36574364550.0,11.4,41.3,0.0,36.74,2787128562.0,65.0,64.0,0.0,0.0
일정실업,00146542,008500,2020,C,41787904698.0,60518947241.0,30904918943.0,39790277219.0,20321004814.0,-3936493730.0,"-16,188,152,896",280628153.0,,,0.0,66.61,348853258.0,95.0,124.0,0.0,0.0
윌비스,00104999,008600,2020,C,284787599903.0,281045531513.0,239612065664.0,269623315685.0,185657188601.0,-3344510029.0,"-37,016,177,840",35615926744.0,,,0.0,12.96,-5933774029.0,195.0,190.0,4.0,8.0
아남전자,00138516,008700,2020,C,177178532.0,126550886.0,224352656.0,208701337.0,122773378.0,4705769.0,"479,844",1822423.0,,,0.0,33.44,-6480467.0,127.0,121.0,0.0,0.0
금비,00168401,008870,2020,C,333972461086.0,260180107120.0,219258395356.0,201404467525.0,176524804360.0,-3127913500.0,"14,093,209,935",48832165453.0,,20.0,0.0,56.28,19474082355.0,256.0,257.0,0.0,0.0
동양철관,00117629,008970,2020,C,153374076509.0,164192039257.0,173822459249.0,163430407587.0,65870365715.0,7420477994.0,"1,961,076,882",756593800.0,,,0.0,22.53,20265883592.0,159.0,153.0,17.0,21.0
경인전자,00102140,009140,2020,C,57835598428.0,56871283730.0,20795738469.0,13310900398.0,3767675908.0,2043058554.0,"267,886,847",388486649.0,,,0.0,49.98,-2846032031.0,14.0,14.0,0.0,0.0
대양금속,00111111,009190,2020,C,116257053201.0,90520352112.0,140495483894.0,151597696430.0,40491315586.0,-691603670.0,"3,426,230,826",36574364550.0,,,0.0,0.0,8716001619.0,213.0,207.0,0.0,0.0
대우부품,00111689,009320,2020,C,91992449685.0,77481781151.0,75948847242.0,53430108688.0,57068752549.0,-3147749820.0,"-2,448,728,314",36574364550.0,,,0.0,33.30,-75373971.0,250.0,225.0,0.0,0.0
한창제지,00163761,009460,2020,C,181081553603.0,171963791952.0,171478000000.0,181407000000.0,86371983476.0,14334191112.0,"10,065,964,561",36574364550.0,11.3,12.1,0.0,39.30,20755025706.0,215.0,214.0,0.0,0.0
삼화전기,00129271,009470,2020,C,137039897477.0,125230245157.0,199302909242.0,195087850963.0,69343133469.0,6333228539.0,"4,474,301,640",641885424.0,15.7,21.7,0.0,25.53,12762532774.0,461.0,435.0,0.0,0.0
삼정펄프,00128227,009770,2020,C,232780512956.0,206283506389.0,146331017088.0,147064265000.0,21806866505.0,34469386348.0,"6,155,300,137",36574364550.0,9.3,,0.0,71.33,13794737040.0,218.0,212.0,16.0,12.0
우진아이엔에스,00143262,010400,2020,C,121032450054.0,133250154093.0,140431201057.0,107307025495.0,19599444533.0,2392349926.0,"2,694,738,183",2510406736.0,39.52,21.1,0.0,53.21,15194094439.0,160.0,155.0,0.0,0.0
진양폴리우레탄,00160375,010640,2020,C,44798057577.0,43396757140.0,37116140302.0,35112975113.0,17883675068.0,2099480154.0,"9,517,435,070",,77.5,,0.0,50.50,2680043886.0,54.0,46.0,0.0,0.0
화천기계,00166500,010660,2020,C,146537092789.0,158315534844.0,136810000000.0,159658000000.0,26338052178.0,-2188298640.0,"-6,650,031,608",36574364550.0,,,0.0,34.54,1422958178.0,296.0,312.0,8.0,16.0
퍼스텍,00148522,010820,2020,C,180652738240.0,182110597918.0,132075449899.0,126313853891.0,135938846915.0,6255328594.0,"-10,254,641,382",36574364550.0,,,0.0,45.62,11038639094.0,350.0,360.0,5.0,4.0
삼호개발,00128980,010960,2020,C,312804375927.0,298782147397.0,363379547441.0,364581695864.0,101420081049.0,23298584698.0,"27,285,141,676",788258056.0,23.5,18.48,0.0,31.31,-5601264863.0,346.0,348.0,0.0,0.0
진원생명과학,00118521,011000,2020,C,136570535761.0,51152312180.0,41502728973.0,41241251457.0,38061743643.0,-18226419683.0,"-7,144,535,270",683107437.0,,,0.0,7.70,-15915810136.0,38.0,34.0,0.0,3.0
삼화전자공업,00129280,011230,2020,C,55038201508.0,60400094607.0,40116152080.0,41787722783.0,41201050030.0,-2296598446.0,"-3,221,224,364",81477404.0,,,0.0,35.68,-1416180914.0,119.0,116.0,0.0,0.0
태림포장,00153524,011280,2020,C,566786153602.0,566299272981.0,562012033561.0,572946202942.0,242365394706.0,5728214901.0,"27,464,348,429",11063408747.0,,73.4,0.0,71.56,42912819619.0,991.0,42.0,0.0,1084.0
부산산업,00124027,011390,2020,C,129019980543.0,135954197945.0,115637559121.0,140962863019.0,47570989372.0,4868782169.0,"8,886,851,675",599357027.0,10.72,8.72,0.0,51.75,13695798733.0,32.0,33.0,13.0,13.0
갤럭시아에스엠,00129554,011420,2020,C,28554685149.0,28241597853.0,19540000000.0,28733000000.0,7835257470.0,1231056823.0,"-1,119,975,111",36574364550.0,,,0.0,36.66,2869296750.0,46.0,53.0,35.0,68.0
한농화성,00160861,011500,2020,C,171371035394.0,163356457912.0,184481141013.0,204694662843.0,40522139562.0,14165535267.0,"13,463,334,162",36574364550.0,21.2,22.99,0.0,47.02,22111410577.0,194.0,167.0,0.0,0.0
한신기계공업,00162072,011700,2020,C,95212694305.0,93965863835.0,51636393234.0,52754945336.0,12873520273.0,4483785586.0,"2,164,019,333",974066268.0,31.1,33.2,0.0,20.94,6055807506.0,79.0,72.0,11.0,20.0
아센디오,00145437,012170,2020,C,27365808144.0,56809693044.0,21508472765.0,30156175496.0,7425770210.0,-4251486326.0,"-64,791,856,261",1173348497.0,,,0.0,0.0,-6476194645.0,26.0,60.0,37.0,0.0
영화금속,00141413,012280,2020,C,197590024645.0,201880456881.0,179397569568.0,232624501276.0,123903361898.0,-9476193914.0,"462,490,569",36574364550.0,,,0.0,33.85,6966937158.0,464.0,484.0,0.0,0.0
경인양행,00102113,012610,2020,C,505102150581.0,472081003161.0,329312078179.0,358802385700.0,276720395053.0,-6178698384.0,"17,888,642,642",7040427357.0,,14.55,0.0,34.67,54549633846.0,595.0,603.0,21.0,14.0
대창,00112651,012800,2020,C,620282789660.0,576144363475.0,933560487927.0,898987909304.0,398932796868.0,10637027834.0,"6,933,154,875",225669200.0,,18.6,0.0,38.70,-12883876981.0,376.0,387.0,7.0,9.0
계룡건설산업,00102432,013580,2020,C,2070254078107.0,2006740304864.0,2199961908176.0,2275710115224.0,1464251994000.0,121611991997.0,"101,636,204,683",5365498693.0,5.65,4.97,0.0,42.81,193764281939.0,907.0,840.0,578.0,556.0
까뮤이앤씨,00129420,013700,2020,C,166218113728.0,168876167146.0,161728917824.0,283420654857.0,83452574818.0,9761325834.0,"14,541,648,689",36574364550.0,9.6,51.0,0.0,42.70,-22021729643.0,136.0,145.0,16.0,22.0
지엠비코리아,00156354,013870,2020,C,488507775797.0,486911659993.0,445770428749.0,477535110323.0,260401843933.0,-11690828169.0,"5,454,110,540",2547184263.0,,439.8,0.0,58.94,15929338586.0,659.0,630.0,35.0,18.0
지누스,00150633,013890,2020,C,896807385623.0,755067849936.0,989524781950.0,817137676913.0,482394178227.0,57451452677.0,"92,460,677,509",6016922257.0,15.5,13.9,0.0,39.74,6977190256.0,121.0,106.0,0.0,1.0
한익스프레스,00129509,014130,2020,C,301687969270.0,266468434955.0,615258839122.0,577355359006.0,233096247589.0,-651158564.0,"9,744,341,909",3349145378.0,,13.6,0.0,46.97,20120682584.0,367.0,373.0,22.0,25.0
대영포장,00111458,014160,2020,C,207957143530.0,212247462712.0,239374846207.0,270087084081.0,54064889008.0,4639479768.0,"13,788,414,015",36574364550.0,,,0.0,48.92,17017997085.0,366.0,364.0,0.0,0.0
금강공업,00105299,014280,2020,C,779160209350.0,834006206201.0,501933307880.0,549727641624.0,425894778424.0,3176741606.0,"-2,373,395,201",8434030692.0,,15.1,0.0,34.60,13956088905.0,373.0,402.0,10.0,10.0
태경비케이,00122481,014580,2020,C,295877497920.0,301367427835.0,165345269654.0,186439232760.0,87140849900.0,12396964581.0,"13,541,595,249",13475931873.0,59.8,70.3,0.0,47.17,24039986364.0,259.0,271.0,12.0,15.0
성문전자,00132628,014910,2020,C,40358769981.0,42506306644.0,37882645791.0,35927661247.0,13826330227.0,-968915566.0,"-1,782,859,053",515241014.0,,,0.0,27.39,502921920.0,68.0,73.0,1.0,1.0
인디에프,00106881,014990,2020,C,140652520239.0,149413338281.0,152750754820.0,202514692309.0,97457008495.0,-19665812794.0,"-3,238,303,724",778738130.0,,,0.0,57.95,-648174611.0,212.0,243.0,0.0,0.0
이스타코,00134565,015020,2020,C,70696187624.0,78897625324.0,5892000000.0,23815000000.0,21867550161.0,-89499763.0,"9,836,259,976",36574364550.0,,,0.0,34.58,-1866915975.0,23.0,28.0,11.0,11.0
에이엔피,00143314,015260,2020,C,103907676857.0,132315026934.0,82078262375.0,95220000000.0,63222191027.0,-24233138681.0,"-7,996,635,078",36574364550.0,,,0.0,16.36,1934597930.0,308.0,363.0,7.0,7.0
큐로,00108746,015590,2020,C,197708845052.0,217020141543.0,124945000000.0,147117000000.0,90342468342.0,2142762190.0,"8,228,779,121",36574364550.0,,,0.0,48.87,18029028946.0,211.0,211.0,19.0,39.0
일진홀딩스,00146649,015860,2020,C,1158500911684.0,1188576506058.0,934000099880.0,896159161492.0,638963895096.0,20791631669.0,"25,010,328,797",6186625439.0,27.3,360.5,0.0,56.00,74075269614.0,13.0,17.0,1.0,1.0
신대양제지,00135777,016590,2020,C,809132235371.0,768604072999.0,609205004357.0,646815209246.0,209644030154.0,60319375827.0,"96,519,565,133",4561884054.0,5.2,3.0,0.0,53.35,98169484148.0,108.0,148.0,0.0,0.0
광명전기,00103662,017040,2020,C,165884690369.0,156712705142.0,123548324516.0,131864294017.0,56097483957.0,5856601628.0,"7,016,073,239",4612560554.0,13.91,,0.0,29.98,5269896404.0,221.0,194.0,7.0,0.0
수산중공업,00135111,017550,2020,C,236404221426.0,183159348285.0,137829698958.0,157806090500.0,132757188729.0,5071175496.0,"1,958,097,102",20460257522.0,12.75,,0.0,52.20,20387991046.0,137.0,137.0,5.0,5.0
동원금속,00118008,018500,2020,C,510951150981.0,488010834964.0,456638441220.0,458575243464.0,441400467927.0,17427588314.0,"-20,758,125,016",8468225042.0,,,0.0,27.44,47869293851.0,624.0,653.0,1.0,1.0
아시아나항공,00138792,020560,2020,C,13851459281326.0,13503422879145.0,3878133103581.0,6886846688489.0,12762122307303.0,-450416460162.0,"-1,080,637,886,126",80448907606.0,,,0.0,30.79,-405485383017.0,8698.0,8815.0,254.0,340.0
세원정공,00134316,021820,2020,C,612803378056.0,619489296452.0,156860127660.0,190705650371.0,94841139999.0,6294037315.0,"-16,503,061,256",1115665860.0,3.29,-15.39,0.0,47.56,20520019261.0,218.0,228.0,0.0,0.0
삼원강재,00191588,023000,2020,C,257974236468.0,249461227874.0,245989000000.0,269337000000.0,45217837272.0,10635764206.0,"13,838,012,541",36574364550.0,51.39,38.55,0.0,61.09,12003718711.0,266.0,264.0,9.0,5.0
동남합성,00115065,023450,2020,C,81304054042.0,95135740836.0,124928328.0,126057340.0,32284854953.0,12599549920.0,"23,856,996,337",36574364550.0,358.2,76.6,0.0,56.43,20111675778.0,139.0,144.0,1.0,1.0
인지컨트롤스,00103510,023800,2020,C,511309877206.0,507936553042.0,458654121385.0,494157938705.0,324223297996.0,311496438.0,"-7,876,769,013",4791310283.0,-46.0,4.7,0.0,40.82,31794390273.0,530.0,569.0,0.0,2.0
인팩,00180795,023810,2020,C,319762537294.0,294347209475.0,384190157100.0,360807844603.0,205338443702.0,9566053132.0,"-3,954,046,597",10407398955.0,44.5,78.4,0.0,50.68,18801645148.0,356.0,346.0,0.0,0.0
에쓰씨엔지니어링,00121969,023960,2020,C,68596639829.0,373872724597.0,72469645414.0,58736694267.0,48922064935.0,-9018877808.0,"-4,525,887,170",36574364550.0,,,0.0,49.44,18517444726.0,116.0,135.0,13.0,17.0
